

Sequential CPU Scheduling Algorithims! 



First Come First Server Scheduling Algorithm

Process 	 Burst Time 	 Waiting Time 	 Turnaround Time

Process [1] 	 3.00 		 3 		 0.00 		 3.00
Process [2] 	 33.00 		 3 		 3.00 		 36.00
Process [3] 	 74.00 		 2 		 1824.00 		 1898.00
Process [4] 	 8.00 		 3 		 36.00 		 44.00
Process [5] 	 65.00 		 2 		 1898.00 		 1963.00
Process [6] 	 62.00 		 2 		 1963.00 		 2025.00
Process [7] 	 30.00 		 2 		 2025.00 		 2055.00
Process [8] 	 39.00 		 1 		 3412.00 		 3451.00
Process [9] 	 80.00 		 3 		 44.00 		 124.00
Process [10] 	 94.00 		 3 		 124.00 		 218.00
Process [11] 	 78.00 		 2 		 2055.00 		 2133.00
Process [12] 	 40.00 		 3 		 218.00 		 258.00
Process [13] 	 47.00 		 1 		 3451.00 		 3498.00
Process [14] 	 85.00 		 3 		 258.00 		 343.00
Process [15] 	 25.00 		 1 		 3498.00 		 3523.00
Process [16] 	 94.00 		 3 		 343.00 		 437.00
Process [17] 	 16.00 		 2 		 2132.00 		 2148.00
Process [18] 	 54.00 		 1 		 3522.00 		 3576.00
Process [19] 	 5.00 		 2 		 2148.00 		 2153.00
Process [20] 	 29.00 		 3 		 436.00 		 465.00
Process [21] 	 10.00 		 1 		 3576.00 		 3586.00
Process [22] 	 76.00 		 2 		 2153.00 		 2229.00
Process [23] 	 88.00 		 1 		 3586.00 		 3674.00
Process [24] 	 45.00 		 3 		 464.00 		 509.00
Process [25] 	 73.00 		 3 		 509.00 		 582.00
Process [26] 	 67.00 		 3 		 582.00 		 649.00
Process [27] 	 24.00 		 2 		 2228.00 		 2252.00
Process [28] 	 4.00 		 3 		 649.00 		 653.00
Process [29] 	 92.00 		 1 		 3673.00 		 3765.00
Process [30] 	 15.00 		 3 		 653.00 		 668.00
Process [31] 	 91.00 		 2 		 2252.00 		 2343.00
Process [32] 	 69.00 		 2 		 2343.00 		 2412.00
Process [33] 	 92.00 		 3 		 668.00 		 760.00
Process [34] 	 39.00 		 1 		 3765.00 		 3804.00
Process [35] 	 95.00 		 3 		 759.00 		 854.00
Process [36] 	 60.00 		 1 		 3803.00 		 3863.00
Process [37] 	 19.00 		 3 		 854.00 		 873.00
Process [38] 	 69.00 		 3 		 873.00 		 942.00
Process [39] 	 57.00 		 1 		 3863.00 		 3920.00
Process [40] 	 57.00 		 3 		 942.00 		 999.00
Process [41] 	 78.00 		 1 		 3920.00 		 3998.00
Process [42] 	 48.00 		 3 		 998.00 		 1046.00
Process [43] 	 76.00 		 1 		 3997.00 		 4073.00
Process [44] 	 7.00 		 1 		 4073.00 		 4080.00
Process [45] 	 10.00 		 1 		 4080.00 		 4090.00
Process [46] 	 95.00 		 2 		 2410.00 		 2505.00
Process [47] 	 80.00 		 1 		 4090.00 		 4170.00
Process [48] 	 90.00 		 3 		 1046.00 		 1136.00
Process [49] 	 87.00 		 1 		 4170.00 		 4257.00
Process [50] 	 44.00 		 2 		 2504.00 		 2548.00
Process [51] 	 75.00 		 3 		 1135.00 		 1210.00
Process [52] 	 48.00 		 2 		 2548.00 		 2596.00
Process [53] 	 18.00 		 2 		 2596.00 		 2614.00
Process [54] 	 45.00 		 2 		 2614.00 		 2659.00
Process [55] 	 75.00 		 1 		 4256.00 		 4331.00
Process [56] 	 94.00 		 1 		 4331.00 		 4425.00
Process [57] 	 48.00 		 3 		 1210.00 		 1258.00
Process [58] 	 57.00 		 2 		 2659.00 		 2716.00
Process [59] 	 14.00 		 3 		 1257.00 		 1271.00
Process [60] 	 69.00 		 3 		 1271.00 		 1340.00
Process [61] 	 31.00 		 2 		 2715.00 		 2746.00
Process [62] 	 18.00 		 3 		 1340.00 		 1358.00
Process [63] 	 62.00 		 1 		 4424.00 		 4486.00
Process [64] 	 34.00 		 1 		 4486.00 		 4520.00
Process [65] 	 52.00 		 1 		 4520.00 		 4572.00
Process [66] 	 96.00 		 1 		 4572.00 		 4668.00
Process [67] 	 18.00 		 1 		 4668.00 		 4686.00
Process [68] 	 36.00 		 3 		 1358.00 		 1394.00
Process [69] 	 27.00 		 1 		 4686.00 		 4713.00
Process [70] 	 80.00 		 1 		 4712.00 		 4792.00
Process [71] 	 10.00 		 1 		 4792.00 		 4802.00
Process [72] 	 79.00 		 1 		 4802.00 		 4881.00
Process [73] 	 47.00 		 2 		 2745.00 		 2792.00
Process [74] 	 27.00 		 3 		 1393.00 		 1420.00
Process [75] 	 55.00 		 2 		 2792.00 		 2847.00
Process [76] 	 90.00 		 3 		 1420.00 		 1510.00
Process [77] 	 16.00 		 2 		 2847.00 		 2863.00
Process [78] 	 30.00 		 1 		 4880.00 		 4910.00
Process [79] 	 67.00 		 3 		 1509.00 		 1576.00
Process [80] 	 33.00 		 1 		 4910.00 		 4943.00
Process [81] 	 21.00 		 1 		 4943.00 		 4964.00
Process [82] 	 71.00 		 1 		 4964.00 		 5035.00
Process [83] 	 28.00 		 2 		 2862.00 		 2890.00
Process [84] 	 97.00 		 1 		 5035.00 		 5132.00
Process [85] 	 62.00 		 1 		 5132.00 		 5194.00
Process [86] 	 95.00 		 3 		 1576.00 		 1671.00
Process [87] 	 48.00 		 2 		 2890.00 		 2938.00
Process [88] 	 97.00 		 3 		 1670.00 		 1767.00
Process [89] 	 23.00 		 2 		 2937.00 		 2960.00
Process [90] 	 33.00 		 1 		 5193.00 		 5226.00
Process [91] 	 27.00 		 2 		 2960.00 		 2987.00
Process [92] 	 67.00 		 2 		 2987.00 		 3054.00
Process [93] 	 54.00 		 1 		 5226.00 		 5280.00
Process [94] 	 84.00 		 2 		 3053.00 		 3137.00
Process [95] 	 86.00 		 2 		 3137.00 		 3223.00
Process [96] 	 88.00 		 2 		 3223.00 		 3311.00
Process [97] 	 75.00 		 2 		 3311.00 		 3386.00
Process [98] 	 16.00 		 2 		 3386.00 		 3402.00
Process [99] 	 68.00 		 1 		 5279.00 		 5347.00
Process [100] 	 48.00 		 3 		 1766.00 		 1814.00

Average Waiting Time = 2638.510000
Avgerage Turnaroud Time = 2692.080000

------------------------------------------------------------------------

 *** Total time of execution: 0.007066s *** 
